0,0.404960,0.753391,1.420911,0.000000
1,0.440172,0.709504,0.000000,0.558705
2,0.471229,0.646526,-3.019913,0.000000
3,0.490884,0.590333,2.969152,0.000000
4,0.518315,0.541167,0.000000,0.000000
5,0.410922,0.549467,0.000000,2.587511
6,0.407176,0.478540,-3.130025,0.000000
7,0.403498,0.421443,-3.096139,0.000000
8,0.397859,0.370291,0.000000,0.000000
9,0.376307,0.563661,0.000000,-0.395524
10,0.347539,0.512483,-0.279455,0.000000
11,0.360498,0.567179,-2.969450,0.000000
12,0.379053,0.610486,0.000000,0.000000
13,0.343835,0.586989,0.000000,-0.624046
14,0.316241,0.541168,-0.234628,0.000000
15,0.332045,0.590949,-3.036477,0.000000
16,0.351320,0.634990,0.000000,0.000000
17,0.314285,0.618234,0.000000,0.000000
18,0.292429,0.576845,-0.015240,0.000000
19,0.304766,0.601096,-3.088757,0.000000
20,0.321753,0.630529,0.000000,0.000000
0,0.414229,0.761952,1.388381,0.000000
1,0.449050,0.712970,0.000000,0.510510
2,0.477894,0.645799,-3.022935,0.000000
3,0.495493,0.586158,3.004131,0.000000
4,0.518791,0.534598,0.000000,0.000000
5,0.410485,0.548850,0.000000,2.661408
6,0.410009,0.477335,-3.101251,0.000000
7,0.407234,0.418325,-3.068221,0.000000
8,0.400717,0.364442,0.000000,0.000000
9,0.377861,0.564799,0.000000,-0.477475
10,0.351116,0.513087,-0.186625,0.000000
11,0.366639,0.564978,-3.040834,0.000000
12,0.383995,0.607028,0.000000,0.000000
13,0.347833,0.589091,0.000000,-0.775412
14,0.319911,0.543794,-0.212172,0.000000
15,0.336331,0.590179,-3.081823,0.000000
16,0.354336,0.632764,0.000000,0.000000
17,0.321588,0.621822,0.000000,0.000000
18,0.295793,0.579269,0.053859,0.000000
19,0.307782,0.596838,3.076339,0.000000
20,0.323235,0.622998,0.000000,0.000000
0,0.415365,0.774629,1.388418,0.000000
1,0.442996,0.725596,0.000000,0.541928
2,0.474150,0.652828,-3.096952,0.000000
3,0.496488,0.593459,2.984061,0.000000
4,0.525072,0.543235,0.000000,0.000000
5,0.409739,0.552675,0.000000,2.744509
6,0.408638,0.481563,-3.111613,0.000000
7,0.405958,0.422660,-3.082749,0.000000
8,0.400239,0.368035,0.000000,0.000000
9,0.377337,0.568435,0.000000,-0.638857
10,0.351907,0.517358,-0.133669,0.000000
11,0.369661,0.569483,-3.007016,0.000000
12,0.389423,0.609085,0.000000,0.000000
13,0.348300,0.594192,0.000000,-0.825996
14,0.320857,0.545958,-0.201479,0.000000
15,0.335695,0.591371,-3.050586,0.000000
16,0.353711,0.633188,0.000000,0.000000
17,0.322165,0.628531,0.000000,0.000000
18,0.296474,0.581768,0.110378,0.000000
19,0.308216,0.598471,3.098863,0.000000
20,0.324235,0.623462,0.000000,0.000000
0,0.421796,0.775828,1.370388,0.000000
1,0.446594,0.725435,0.000000,0.504270
2,0.476734,0.653933,-3.052601,0.000000
3,0.497794,0.588171,3.049608,0.000000
4,0.520481,0.534796,0.000000,0.000000
5,0.413090,0.554642,0.000000,2.705367
6,0.410639,0.481141,-3.097533,0.000000
7,0.406252,0.424566,-3.077262,0.000000
8,0.398938,0.373304,0.000000,0.000000
9,0.379733,0.568761,0.000000,-0.597393
10,0.353948,0.521158,-0.182618,0.000000
11,0.370810,0.573116,-2.978931,0.000000
12,0.391302,0.612820,0.000000,0.000000
13,0.351196,0.596278,0.000000,-0.941555
14,0.321853,0.548267,-0.241403,0.000000
15,0.336699,0.595067,-3.005665,0.000000
16,0.355997,0.635730,0.000000,0.000000
17,0.325545,0.635909,0.000000,0.000000
18,0.296507,0.585788,0.123842,0.000000
19,0.307601,0.600414,3.128265,0.000000
20,0.323558,0.622043,0.000000,0.000000
0,0.427464,0.767913,1.361459,0.000000
1,0.452295,0.716426,0.000000,0.504417
2,0.481686,0.648803,-3.047836,0.000000
3,0.502013,0.586686,3.100380,0.000000
4,0.523077,0.530291,0.000000,0.000000
5,0.417517,0.549372,0.000000,2.637548
6,0.416780,0.476177,-3.060343,0.000000
7,0.411506,0.418573,-3.062009,0.000000
8,0.403061,0.369642,0.000000,0.000000
9,0.384395,0.565190,0.000000,-0.585819
10,0.354583,0.521114,-0.276607,0.000000
11,0.370600,0.569758,-2.938970,0.000000
12,0.391713,0.606571,0.000000,0.000000
13,0.356173,0.592272,0.000000,-1.138720
14,0.324544,0.548303,-0.315688,0.000000
15,0.338055,0.590788,-2.944899,0.000000
16,0.357729,0.626411,0.000000,0.000000
17,0.329710,0.628772,0.000000,0.000000
18,0.301223,0.585904,0.185689,0.000000
19,0.309826,0.594737,3.089607,0.000000
20,0.322814,0.609539,0.000000,0.000000
0,0.420007,0.769242,1.386035,0.000000
1,0.450216,0.721159,0.000000,0.526333
2,0.478947,0.652375,-3.071650,0.000000
3,0.499589,0.591261,3.005691,0.000000
4,0.526311,0.537547,0.000000,0.000000
5,0.416421,0.550149,0.000000,2.768670
6,0.414648,0.477030,-3.087718,0.000000
7,0.410311,0.421613,-3.080139,0.000000
8,0.403376,0.372247,0.000000,0.000000
9,0.381830,0.564970,0.000000,-0.587941
10,0.359447,0.524812,-0.175470,0.000000
11,0.377140,0.575962,-2.951826,0.000000
12,0.397516,0.611322,0.000000,0.000000
13,0.352856,0.590803,0.000000,-1.072259
14,0.326623,0.548367,-0.234457,0.000000
