0,0.316845,0.906282,1.939675,0.000000
1,0.413723,0.854697,0.000000,0.243238
2,0.468637,0.784059,-2.726597,0.000000
3,0.490249,0.697922,-2.791468,0.000000
4,0.481647,0.615756,0.000000,0.000000
5,0.453604,0.671476,0.000000,0.116443
6,0.445308,0.562762,-3.075959,0.000000
7,0.435844,0.496467,-3.116590,0.000000
8,0.427485,0.446822,0.000000,0.000000
9,0.413090,0.657313,0.000000,0.162789
10,0.402643,0.538048,3.103172,0.000000
11,0.399286,0.469539,-3.077423,0.000000
12,0.393210,0.416057,0.000000,0.000000
13,0.371376,0.656913,0.000000,0.163860
14,0.363595,0.549767,3.078642,0.000000
15,0.362938,0.480986,-3.011800,0.000000
16,0.355189,0.425737,0.000000,0.000000
17,0.327886,0.665723,0.000000,0.000000
18,0.329444,0.582593,3.110779,0.000000
19,0.332025,0.530533,-3.040822,0.000000
20,0.329485,0.480987,0.000000,0.000000
0,0.303320,0.912713,1.971244,0.000000
1,0.406669,0.859824,0.000000,0.246298
2,0.466589,0.785270,-2.715412,0.000000
3,0.489498,0.695858,-2.781023,0.000000
4,0.480475,0.613971,0.000000,0.000000
5,0.452404,0.676971,0.000000,0.119622
6,0.445829,0.557548,-3.039289,0.000000
7,0.434769,0.487822,-3.108317,0.000000
8,0.425686,0.440740,0.000000,0.000000
9,0.409584,0.661690,0.000000,0.151692
10,0.402258,0.529534,-3.113418,0.000000
11,0.396608,0.462065,-3.094923,0.000000
12,0.390445,0.415000,0.000000,0.000000
13,0.368244,0.658228,0.000000,0.137622
14,0.364171,0.542752,3.139792,0.000000
15,0.361963,0.476794,-3.038238,0.000000
16,0.355480,0.429698,0.000000,0.000000
17,0.325974,0.662016,0.000000,0.000000
18,0.330982,0.570467,3.130676,0.000000
19,0.334063,0.523545,-3.073843,0.000000
20,0.333975,0.483267,0.000000,0.000000
0,0.300426,0.912404,1.964129,0.000000
1,0.404433,0.856305,0.000000,0.260214
2,0.465268,0.787451,-2.696835,0.000000
3,0.489836,0.701656,-2.763400,0.000000
4,0.481960,0.622600,0.000000,0.000000
5,0.448816,0.673692,0.000000,0.125409
6,0.446197,0.554420,-3.037395,0.000000
7,0.437284,0.484142,-3.100446,0.000000
8,0.429572,0.438475,0.000000,0.000000
9,0.405803,0.658456,0.000000,0.173321
10,0.402224,0.527349,-3.133579,0.000000
11,0.399717,0.456375,-3.041391,0.000000
12,0.393334,0.409561,0.000000,0.000000
13,0.363020,0.655515,0.000000,0.150041
14,0.361890,0.538955,-3.128410,0.000000
15,0.360402,0.473921,-3.022901,0.000000
16,0.354542,0.432800,0.000000,0.000000
17,0.319765,0.661604,0.000000,0.000000
18,0.326613,0.567146,-3.128649,0.000000
19,0.329564,0.517549,-3.071128,0.000000
20,0.329121,0.477417,0.000000,0.000000
0,0.301605,0.918804,1.960140,0.000000
1,0.405527,0.866201,0.000000,0.258160
2,0.464802,0.798951,-2.700280,0.000000
3,0.489966,0.711813,-2.781042,0.000000
4,0.483397,0.629272,0.000000,0.000000
5,0.447444,0.685907,0.000000,0.112054
6,0.446134,0.560887,-3.046338,0.000000
7,0.438235,0.486454,-3.100998,0.000000
8,0.431015,0.437466,0.000000,0.000000
9,0.403002,0.671666,0.000000,0.165376
10,0.401913,0.530674,-3.131377,0.000000
11,0.400564,0.455540,-3.087197,0.000000
12,0.396915,0.405174,0.000000,0.000000
13,0.359887,0.670034,0.000000,0.174701
14,0.360014,0.546582,3.128567,0.000000
15,0.360986,0.477379,-3.045526,0.000000
16,0.357183,0.431105,0.000000,0.000000
17,0.316891,0.677891,0.000000,0.000000
18,0.321685,0.576751,3.138386,0.000000
19,0.324353,0.524022,-3.100940,0.000000
20,0.324756,0.483362,0.000000,0.000000
0,0.297555,0.925266,1.955720,0.000000
1,0.400492,0.870213,0.000000,0.250671
2,0.462802,0.797212,-2.722958,0.000000
3,0.489401,0.707397,-2.742952,0.000000
4,0.480366,0.626131,0.000000,0.000000
5,0.446045,0.685816,0.000000,0.111742
6,0.444961,0.563052,-3.024205,0.000000
7,0.435648,0.489655,-3.131793,0.000000
8,0.428783,0.439494,0.000000,0.000000
9,0.401636,0.668360,0.000000,0.148525
10,0.400702,0.528509,-3.117769,0.000000
11,0.398420,0.453757,-3.086792,0.000000
12,0.394078,0.402978,0.000000,0.000000
13,0.358654,0.663691,0.000000,0.155531
14,0.360397,0.538818,-3.139737,0.000000
15,0.361239,0.469323,-3.049402,0.000000
16,0.357335,0.420689,0.000000,0.000000
17,0.315117,0.668962,0.000000,0.000000
18,0.322394,0.565742,3.127017,0.000000
19,0.326630,0.516002,-3.094361,0.000000
20,0.328147,0.475798,0.000000,0.000000
0,0.298804,0.929114,1.952981,0.000000
1,0.401475,0.871226,0.000000,0.238015
2,0.464318,0.800822,-2.692900,0.000000
3,0.489902,0.711863,-2.728602,0.000000
4,0.479047,0.630704,0.000000,0.000000
5,0.447196,0.688819,0.000000,0.117009
6,0.447642,0.563309,-3.020487,0.000000
7,0.438761,0.488108,3.120065,0.000000
8,0.433733,0.435912,0.000000,0.000000
9,0.402382,0.671426,0.000000,0.169430
10,0.402020,0.529850,-3.133683,0.000000
11,0.401248,0.456038,-3.091831,0.000000
12,0.398036,0.402762,0.000000,0.000000
13,0.357836,0.667223,0.000000,0.169574
14,0.360306,0.543678,-3.113128,0.000000
15,0.359693,0.471202,-3.055507,0.000000
16,0.354494,0.416385,0.000000,0.000000
17,0.313284,0.672651,0.000000,0.000000
18,0.319462,0.569126,-3.125458,0.000000
19,0.321693,0.517850,-3.103574,0.000000
20,0.321937,0.473135,0.000000,0.000000
0,0.298043,0.929366,1.953101,0.000000
1,0.401059,0.869449,0.000000,0.243169
2,0.465143,0.795948,-2.714265,0.000000
3,0.492261,0.704984,-2.744968,0.000000
4,0.483023,0.618895,0.000000,0.000000
5,0.448979,0.679553,0.000000,0.123981
6,0.450130,0.551725,-2.994950,0.000000
7,0.440187,0.479940,-3.119181,0.000000
8,0.432859,0.434543,0.000000,0.000000
9,0.405566,0.661953,0.000000,0.169239
10,0.406236,0.521095,-3.084048,0.000000
11,0.402570,0.451715,-3.059782,0.000000
12,0.396184,0.404561,0.000000,0.000000
13,0.361300,0.657103,0.000000,0.176493
14,0.364735,0.534123,-3.077700,0.000000
15,0.362239,0.464773,-3.015759,0.000000
16,0.354363,0.416521,0.000000,0.000000
17,0.315835,0.660654,0.000000,0.000000
18,0.322046,0.559367,-3.114414,0.000000
19,0.323749,0.509376,-3.066090,0.000000
20,0.322062,0.468690,0.000000,0.000000
0,0.296595,0.929601,1.966866,0.000000
1,0.399414,0.862207,0.000000,0.277879
2,0.465028,0.788760,-2.725718,0.000000
3,0.495126,0.695841,-2.739959,0.000000
4,0.487631,0.611257,0.000000,0.000000
5,0.454031,0.677287,0.000000,0.104413
6,0.446419,0.547221,-3.045093,0.000000
7,0.434887,0.473403,-3.098997,0.000000
8,0.425622,0.427114,0.000000,0.000000
9,0.408972,0.660864,0.000000,0.175278
10,0.402342,0.515602,-3.129141,0.000000
11,0.398130,0.443136,-3.066354,0.000000
12,0.391713,0.395281,0.000000,0.000000
13,0.363460,0.656817,0.000000,0.152258
14,0.360549,0.529421,-3.118350,0.000000
15,0.357348,0.460015,-2.998084,0.000000
16,0.348525,0.414042,0.000000,0.000000
17,0.316790,0.658253,0.000000,0.000000
18,0.322131,0.552676,-3.112233,0.000000
19,0.323185,0.502913,-3.076004,0.000000
20,0.321414,0.463066,0.000000,0.000000
0,0.292024,0.931482,1.978080,0.000000
1,0.397990,0.864227,0.000000,0.257032
2,0.466444,0.790915,-2.692261,0.000000
3,0.496152,0.695487,-2.785699,0.000000
4,0.491410,0.607897,0.000000,0.000000
5,0.451486,0.688033,0.000000,0.118119
6,0.449904,0.558893,-3.059346,0.000000
7,0.442547,0.481273,3.140157,0.000000
8,0.438008,0.432642,0.000000,0.000000
9,0.404470,0.670831,0.000000,0.178869
10,0.406306,0.523031,-3.117155,0.000000
11,0.405431,0.450250,-3.088494,0.000000
12,0.402374,0.403366,0.000000,0.000000
13,0.358837,0.664962,0.000000,0.185366
14,0.364728,0.535438,-3.080837,0.000000
15,0.363666,0.466050,-3.016103,0.000000
16,0.357297,0.421113,0.000000,0.000000
17,0.314451,0.664354,0.000000,0.000000
18,0.321033,0.558104,-3.091475,0.000000
19,0.321630,0.507327,-3.104106,0.000000
20,0.320618,0.468026,0.000000,0.000000
0,0.290293,0.923206,1.985782,0.000000
1,0.398444,0.855922,0.000000,0.263567
2,0.466805,0.779447,-2.734042,0.000000
3,0.497361,0.687818,-2.717098,0.000000
4,0.489041,0.607018,0.000000,0.000000
5,0.450475,0.680451,0.000000,0.125318
6,0.448018,0.553887,-3.058328,0.000000
7,0.440386,0.479812,-3.134717,0.000000
8,0.434934,0.430237,0.000000,0.000000
9,0.404699,0.663531,0.000000,0.184035
10,0.405005,0.521399,-3.114625,0.000000
11,0.403276,0.451712,-3.057187,0.000000
12,0.398012,0.403711,0.000000,0.000000
13,0.359705,0.657638,0.000000,0.155472
14,0.363553,0.531981,-3.075830,0.000000
15,0.361185,0.464675,-2.991506,0.000000
16,0.352530,0.418487,0.000000,0.000000
17,0.315152,0.658561,0.000000,0.000000
18,0.322961,0.553701,-3.113541,0.000000
19,0.325229,0.504751,-3.056446,0.000000
